OwnerId,Postcode,Province,District ,Distributor
EXL_1570807045880,65000,พิษณุโลก,เขตเมืองพิษณุโลก,C
EXL_1643378595303,21000,ระยอง,เขตเมืองระยอง,A
EXL_1578402113830,10510,กรุงเทพมหานคร,เขตคลองสามวา,A
EXL_1594809974543,47000,สกลนคร,เขตเมืองสกลนคร,A
EXL_1573653664751,10250,กรุงเทพมหานคร,เขตประเวศ,A
EXL_1570627367624,52190,ลำปาง,เขตห้างฉัตร,C
EXL_1574760353807,85000,ระนอง,เขตเมืองระนอง,D
EXL_1584024466298,92120,ตรัง,เขตปะเหลียน,D
EXL_1591024644781,20110,ชลบุรี,เขตศรีราชา,A
EXL_1645184908077,20130,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1585306970962,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1589017839594,86100,ชุมพร,เขตเมืองชุมพร,D
EXL_1680774027003,73130,นครปฐม,เขตบางเลน,B
EXL_1673688089168,80110,นครศรีธรรมราช,เขตทุ่งสง,D
EXL_1572449458135,24000,ฉะเชิงเทรา,เขตเมืองฉะเชิงเทรา,A
EXL_1581851627325,52190,ลำปาง,เขตห้างฉัตร,C
EXL_1702393184370,10310,กรุงเทพมหานคร,เขตห้วยขวาง,A
EXL_1581000039871,30250,นครราชสีมา,เขตครบุรี,A
EXL_1608195681560,20250,ชลบุรี,เขตสัตหีบ,A
EXL_1666878328927,31120,บุรีรัมย์,เขตพุทไธสง,A
EXL_1588583438867,57000,เชียงราย,เขตเมืองเชียงราย,C
EXL_1573832862925,11120,นนทบุรี,เขตปากเกร็ด,A
EXL_1570792679670,20000,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1676643872024,50160,เชียงใหม่,เขตจอมทอง,C
EXL_1644575911294,52100,ลำปาง,เขตเมืองลำปาง,C
EXL_1623509340705,86110,ชุมพร,เขตหลังสวน,D
EXL_1571222095792,62180,กำแพงเพชร,เขตคลองลาน,C
EXL_1620644956167,50100,เชียงใหม่,เขตเมืองเชียงใหม่,C
EXL_1573126273609,83000,พังงา,เขตเมืองภูเก็ต,D
EXL_1571146670383,10600,กรุงเทพมหานคร,เขตธนบุรี,A
EXL_1570042090492,10110,กรุงเทพมหานคร,เขตคลองเตย,A
EXL_1592918279857,57260,เชียงราย,เขตเวียงป่าเป้า,C
EXL_1573141507772,11120,นนทบุรี,เขต,A
EXL_1608204035662,67120,เพชรบูรณ์,เขตหล่มเก่า,C
EXL_1574158171643,50240,เชียงใหม่,เขตฮอด,C
EXL_1629053740705,40170,ขอนแก่น,เขตกระนวน,A
EXL_1570269462467,50160,เชียงใหม่,เขตดอยหล่อ,C
EXL_1581436265117,50100,เชียงใหม่,เขตเมืองเชียงใหม่,C
EXL_1694701365447,73000,นครปฐม,เขตเมืองนครปฐม,B
EXL_1582647606166,84120,สุราษฎร์ธานี,เขตบ้านนาสาร,D
EXL_1572011431402,43110,หนองคาย,เขตท่าบ่อ,A
EXL_1595504860106,20150,ชลบุรี,เขตบางละมุง,A
EXL_1617894745827,52130,ลำปาง,เขตเกาะคา,C
EXL_1594387116911,93000,พัทลุง,เขตเมืองพัทลุง,D
EXL_1575978517553,10150,กรุงเทพมหานคร,เขตจอมทอง,A
EXL_1654861935349,17120,ชัยนาท,เขตหนองมะโมง,A
EXL_1594743019998,20150,ชลบุรี,เขตบางละมุง,A
EXL_1669997582702,33110,ศรีสะเกษ,เขตกันทรลักษ์,A
EXL_1592307923529,10210,กรุงเทพมหานคร,เขตดอนเมือง,A
EXL_1637323058714,33270,ศรีสะเกษ,เขตวังหิน,A
EXL_1608055773529,10280,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1570707608811,20230,ชลบุรี,เขตศรีราชา,A
EXL_1602167286430,32000,สุรินทร์,เขตเมืองสุรินทร์,A
EXL_1571151992710,21140,ระยอง,เขตปลวกแดง,A
EXL_1576001136875,10240,กรุงเทพมหานคร,เขตบางกะปิ,A
EXL_1581514045745,20150,ชลบุรี,เขตบางละมุง,A
EXL_1700480090870,55140,น่าน,เขตท่าวังผา,C
EXL_1580988276192,20110,ชลบุรี,เขตศรีราชา,A
EXL_1570020582508,57110,เชียงราย,เขตแม่จัน,C
EXL_1573645545111,20180,ชลบุรี,เขตสัตหีบ,A
EXL_1653572189757,15160,ลพบุรี,เขตเมืองลพบุรี,A
EXL_1582633999709,85120,ระนอง,เขตสุขสำราญ,D
EXL_1572011763656,18110,สระบุรี,เขต,A
EXL_1570706675843,11130,นนทบุรี,เขตบางกรวย,A
EXL_1580835931723,10510,กรุงเทพมหานคร,เขตมีนบุรี,A
EXL_1684417265070,74130,สมุทรสาคร,เขตกระทุ่มแบน,B
EXL_1571754087727,41000,อุดรธานี,เขตเมืองอุดรธานี,A
EXL_1594141115538,84180,สุราษฎร์ธานี,เขตคีรีรัฐนิคม,D
EXL_1572015952229,23000,ตราด,เขตเมืองตราด,A
EXL_1571000517916,57160,เชียงราย,เขตเทิง,C
EXL_1570541995928,65130,พิษณุโลก,เขตวังทอง,C
EXL_1576595264336,30000,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1581003432921,50130,เชียงใหม่,เขตสันกำแพง,C
EXL_1639487199386,30250,นครราชสีมา,เขตครบุรี,A
EXL_1571312740453,60000,นครสวรรค์,เขตเมืองนครสวรรค์,C
EXL_1575387110140,20000,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1637237381858,12130,ปทุมธานี,เขตลำลูกกา,A
EXL_1697027686410,73130,นครปฐม,เขตบางเลน,B
EXL_1700233356286,57130,เชียงราย,เขตแม่สาย,C
EXL_1644411681905,26120,นครนายก,เขตองครักษ์,A
EXL_1574767190341,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1629200083656,13110,พระนครศรีอยุธยา,เขตเสนา,A
EXL_1680527616705,10310,กรุงเทพมหานคร,เขตห้วยขวาง,A
EXL_1602752869814,20250,ชลบุรี,เขตสัตหีบ,A
EXL_1657283264648,,กำแพงเพชร,เขตปางศิลาทอง,C
EXL_1591275987082,84240,สุราษฎร์ธานี,เขตบ้านนาเดิม,D
EXL_1614077753012,10310,กรุงเทพมหานคร,เขตห้วยขวาง,A
EXL_1576153069034,23150,ตราด,เขตเขาสมิง,A
EXL_1699625433334,73130,นครปฐม,เขตบางเลน,B
EXL_1574853641928,33130,ศรีสะเกษ,เขตกันทรารมย์,A
EXL_1578740577291,10310,กรุงเทพมหานคร,เขตวังทองหลาง,A
EXL_1650729033703,,สระบุรี,เขต,A
EXL_1594307366039,24110,ฉะเชิงเทรา,เขตบางคล้า,A
EXL_1593096506894,83110,ภูเก็ต,เขตถลาง,D
EXL_1579191213781,57000,เชียงราย,เขตเมืองเชียงราย,C
EXL_1572362517209,41130,อุดรธานี,เขตหนองหาน,A
EXL_1573471054948,24130,ฉะเชิงเทรา,เขตบางปะกง,A
EXL_1572606464921,21140,ระยอง,เขตศรีราชา,A
EXL_1581957552219,22150,จันทบุรี,เขตมะขาม,A
EXL_1632227481197,10310,กรุงเทพมหานคร,เขตวังทองหลาง,A
EXL_1570543489097,77110,ประจวบคีรีขันธ์,เขต,B
EXL_1593177040311,22000,จันทบุรี,เขตเมืองจันทบุรี,A
EXL_1694514335571,62120,กำแพงเพชร,เขตคลองขลุง,C
EXL_1576933638786,21000,ระยอง,เขตเมืองระยอง,A
EXL_1580810445998,10510,กรุงเทพมหานคร,เขตคลองสามวา,A
EXL_1682606994766,73190,นครปฐม,เขตกำแพงแสน,B
EXL_1599217103558,65000,พิษณุโลก,เขตเมืองพิษณุโลก,C
EXL_1582366207180,65220,พิษณุโลก,เขตวังทอง,C
EXL_1571146678749,20150,ชลบุรี,เขตบางละมุง,A
EXL_1582024970472,12130,ปทุมธานี,เขตธัญบุรี,A
EXL_1572274836220,20000,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1599757664944,50190,เชียงใหม่,เขตพร้าว,C
EXL_1580482611746,12120,ปทุมธานี,เขตคลองหลวง,A
EXL_1576065439502,14000,อ่างทอง,เขตเมืองอ่างทอง,A
EXL_1634908232715,57100,เชียงราย,เขตเมืองเชียงราย,C
EXL_1585835075603,21120,ระยอง,เขตบ้านค่าย,A
EXL_1594819904007,42180,เลย,เขตภูกระดึง,A
EXL_1572963182985,15140,ลพบุรี,เขตพัฒนานิคม,A
EXL_1646756501121,50200,เชียงใหม่,เขตเมืองเชียงใหม่,C
EXL_1578405611754,10530,กรุงเทพมหานคร,เขตหนองจอก,A
EXL_1576760600440,22150,จันทบุรี,เขตมะขาม,A
EXL_1571762783689,41130,อุดรธานี,เขตหนองหาน,A
EXL_1573821980902,21120,ระยอง,เขตบ้านค่าย,A
EXL_1594985997822,21140,ระยอง,เขตปลวกแดง,A
EXL_1573050832981,65130,พิษณุโลก,เขตวังทอง,C
EXL_1570790135952,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1635343460942,73130,นครปฐม,เขตบางเลน,B
EXL_1573725469284,21170,ระยอง,เขตแกลง,A
EXL_1574870042547,52000,ลำปาง,เขตเมืองลำปาง,C
EXL_1700140348878,27250,สระแก้ว,เขตวังสมบูรณ์,A
EXL_1570198717018,10600,กรุงเทพมหานคร,เขตคลองสาน,A
EXL_1581779521546,50190,เชียงใหม่,เขตพร้าว,C
EXL_1573563971282,10240,กรุงเทพมหานคร,เขตบางกะปิ,A
EXL_1573138810788,41190,อุดรธานี,เขตบ้านดุง,A
EXL_1582298692026,50280,เชียงใหม่,เขตแม่อาย,C
EXL_1573127796690,73130,นครปฐม,เขตบางเลน,B
EXL_1573650006127,10120,กรุงเทพมหานคร,เขตยานนาวา,A
EXL_1571225409434,33000,ศรีสะเกษ,เขตเมืองศรีสะเกษ,A
EXL_1576672216314,30330,นครราชสีมา,เขตเสิงสาง,A
EXL_1654705688924,10260,กรุงเทพมหานคร,เขตบางนา,A
EXL_1574085239366,50160,เชียงใหม่,เขตจอมทอง,C
EXL_1598269647339,54000,แพร่,เขตเมืองแพร่,C
EXL_1614618499008,73130,นครปฐม,เขตบางเลน,B
EXL_1573559923059,10150,กรุงเทพมหานคร,เขตบางบอน,A
EXL_1596118635879,50210,เชียงใหม่,เขตสันทราย,C
EXL_1572881087481,10310,กรุงเทพมหานคร,เขตห้วยขวาง,A
EXL_1598713584197,50120,เชียงใหม่,เขตสันป่าตอง,C
EXL_1628779205656,10510,กรุงเทพมหานคร,เขตคลองสามวา,A
EXL_1585233661273,40000,ขอนแก่น,เขตเมืองขอนแก่น,A
EXL_1607433681323,67230,เพชรบูรณ์,เขตบึงสามพัน,C
EXL_1593522191390,57000,เชียงราย,เขตเมืองเชียงราย,C
EXL_1572878611859,16000,สิงห์บุรี,เขตเมืองสิงห์บุรี,A
EXL_1612977335007,32180,สุรินทร์,เขตจอมพระ,A
EXL_1573555404549,10240,กรุงเทพมหานคร,เขตบางกะปิ,A
EXL_1702546738457,60150,นครสวรรค์,เขตแม่วงก์,C
EXL_1573486276262,10110,กรุงเทพมหานคร,เขตคลองเตย,A
EXL_1641653342268,60000,นครสวรรค์,เขตเมืองนครสวรรค์,C
EXL_1582036792803,84130,สุราษฎร์ธานี,เขตพุนพิน,D
EXL_1650852314226,10280,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1579102462311,10230,กรุงเทพมหานคร,เขตคันนายาว,A
EXL_1615722586966,63110,ตาก,เขตแม่สอด,C
EXL_1615551798768,50120,เชียงใหม่,เขตสันป่าตอง,C
EXL_1581009868179,17000,ชัยนาท,เขตเมืองชัยนาท,A
EXL_1581776659858,70120,ราชบุรี,เขตโพธาราม,B
EXL_1636987597279,30000,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1580310700309,10510,กรุงเทพมหานคร,เขตมีนบุรี,A
EXL_1671721738561,13110,พระนครศรีอยุธยา,เขตเสนา,A
EXL_1659523371408,40130,ขอนแก่น,เขตชุมแพ,A
EXL_1576068083670,22120,จันทบุรี,เขตท่าใหม่,A
EXL_1573131579160,10900,กรุงเทพมหานคร,เขตจตุจักร,A
EXL_1587381494424,10170,กรุงเทพมหานคร,เขตตลิ่งชัน,B
EXL_1680016805875,50180,เชียงใหม่,เขตแม่ริม,C
EXL_1582125786188,96000,นราธิวาส,เขตเมืองนราธิวาส,D
EXL_1574426673348,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1689766157733,72000,สุพรรณบุรี,เขตเมืองสุพรรณบุรี,B
EXL_1613473294228,55000,น่าน,เขตเมืองน่าน,C
EXL_1589816953667,93000,พัทลุง,เขตเมืองพัทลุง,D
EXL_1584445209858,10530,กรุงเทพมหานคร,เขตหนองจอก,A
EXL_1582553053612,12110,ปทุมธานี,เขตธัญบุรี,A
EXL_1570545027337,57100,เชียงราย,เขตเมืองเชียงราย,C
EXL_1570527966914,66190,พิจิตร,เขตโพธิ์ประทับช้าง,C
EXL_1682604612633,23000,ตราด,เขตเมืองตราด,A
EXL_1581006340956,10250,กรุงเทพมหานคร,เขตประเวศ,A
EXL_1703526601548,80240,นครศรีธรรมราช,เขตทุ่งใหญ่,D
EXL_1626338929714,73160,นครปฐม,เขตสามพราน,B
EXL_1613064945211,10240,กรุงเทพมหานคร,เขตสะพานสูง,A
EXL_1578571013299,10510,กรุงเทพมหานคร,เขตมีนบุรี,A
EXL_1584721638805,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1589205708689,10310,กรุงเทพมหานคร,เขตห้วยขวาง,A
EXL_1666183310873,51000,ลำพูน,เขตเมืองลำพูน,C
EXL_1642428124838,20130,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1582561126378,39140,หนองบัวลำภู,เขตโนนสัง,A
EXL_1612279432433,50210,เชียงใหม่,เขตสันทราย,C
EXL_1580917009057,57310,เชียงราย,เขตเวียงแก่น,C
EXL_1573747324741,72180,สุพรรณบุรี,เขตด่านช้าง,B
EXL_1573203494810,49000,มุกดาหาร,เขตเมืองมุกดาหาร,A
EXL_1636380929251,,จันทบุรี,เขตท่าใหม่,A
EXL_1572951311011,22170,จันทบุรี,เขตท่าใหม่,A
EXL_1571759934013,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1679915633748,10310,กรุงเทพมหานคร,เขตห้วยขวาง,A
EXL_1571228196275,10540,สมุทรปราการ,เขต,A
EXL_1619110852723,10520,กรุงเทพมหานคร,เขตลาดกระบัง,A
EXL_1573744138580,10520,กรุงเทพมหานคร,เขตลาดกระบัง,A
EXL_1700149568681,60000,นครสวรรค์,เขตเมืองนครสวรรค์,C
EXL_1580213138063,12120,ปทุมธานี,เขตคลองหลวง,A
EXL_1577309422099,10210,กรุงเทพมหานคร,เขตหลักสี่,A
EXL_1596631965331,32160,สุรินทร์,เขตสนม,A
EXL_1581678293136,91130,สตูล,เขตควนกาหลง,D
EXL_1581511694350,50180,เชียงใหม่,เขตแม่ริม,C
EXL_1598540224948,93000,พัทลุง,เขตเมืองพัทลุง,D
EXL_1570188708636,62170,กำแพงเพชร,เขตลานกระบือ,C
EXL_1669129761398,93110,พัทลุง,เขตป่าพะยอม,D
EXL_1575979078286,52100,ลำปาง,เขตเมืองลำปาง,C
EXL_1593001142242,30420,นครราชสีมา,เขตโนนสูง,A
EXL_1623332905219,20180,ชลบุรี,เขตสัตหีบ,A
EXL_1571663497752,50170,เชียงใหม่,เขตเชียงดาว,C
EXL_1574074553051,84130,สุราษฎร์ธานี,เขตพุนพิน,D
EXL_1573218695143,80110,นครศรีธรรมราช,เขตทุ่งสง,D
EXL_1573566892428,46150,กาฬสินธุ์,เขตสมเด็จ,A
EXL_1572345750768,20110,ชลบุรี,เขตศรีราชา,A
EXL_1575913320254,20230,ชลบุรี,เขตศรีราชา,A
EXL_1699544638535,16000,สิงห์บุรี,เขตเมืองสิงห์บุรี,A
EXL_1637665879349,60000,นครสวรรค์,เขตเมืองนครสวรรค์,C
EXL_1574697412296,33110,ศรีสะเกษ,เขตกันทรลักษ์,A
EXL_1606486199218,10230,กรุงเทพมหานคร,เขตบึงกุ่ม,A
EXL_1596541085475,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1572946170791,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1606393322794,51000,ลำพูน,เขตเมืองลำพูน,C
EXL_1575456976376,54140,แพร่,เขตร้องกวาง,C
EXL_1573915646216,11120,นนทบุรี,เขตปากเกร็ด,A
EXL_1570634765583,34350,อุบลราชธานี,เขตสิรินธร,A
EXL_1612540267447,32000,สุรินทร์,เขตเมืองสุรินทร์,A
EXL_1575986074417,21140,ระยอง,เขตปลวกแดง,A
EXL_1684421835837,74130,สมุทรสาคร,เขตกระทุ่มแบน,B
EXL_1594902989065,10250,กรุงเทพมหานคร,เขตสวนหลวง,A
EXL_1571055253076,10160,กรุงเทพมหานคร,เขตภาษีเจริญ,B
EXL_1583171046975,10250,กรุงเทพมหานคร,เขตสวนหลวง,A
EXL_1594747626984,34190,อุบลราชธานี,เขตสว่างวีระวงศ์,A
EXL_1624266836539,55160,น่าน,เขตเชียงกลาง,C
EXL_1678800921343,18240,สระบุรี,เขตเฉลิมพระเกียรติ,A
EXL_1607002361010,50130,เชียงใหม่,เขตสันกำแพง,C
EXL_1573473110281,10700,กรุงเทพมหานคร,เขตบางพลัด,B
EXL_1702575530607,10220,กรุงเทพมหานคร,เขตบางเขน,A
EXL_1576772675580,22120,จันทบุรี,เขตท่าใหม่,A
EXL_1637581677592,57100,เชียงราย,เขตเมืองเชียงราย,C
EXL_1585929340420,21180,ระยอง,เขตนิคมพัฒนา,A
EXL_1576765254347,20110,ชลบุรี,เขตศรีราชา,A
EXL_1571656320299,20000,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1648732068896,77110,ประจวบคีรีขันธ์,เขตหัวหิน,B
EXL_1596638984290,31180,บุรีรัมย์,เขตบ้านกรวด,A
EXL_1597417343518,10290,สมุทรปราการ,เขตพระสมุทรเจดีย์,A
EXL_1576760666966,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1573485851354,50120,เชียงใหม่,เขตสันป่าตอง,C
EXL_1700916644981,57180,เชียงราย,เขตแม่สรวย,C
EXL_1576834130912,22000,จันทบุรี,เขตเมืองจันทบุรี,A
EXL_1615467385995,20110,ชลบุรี,เขตศรีราชา,A
EXL_1646319967524,,มุกดาหาร,เขต,A
EXL_1574421248852,27000,สระแก้ว,เขตเมืองสระแก้ว,A
EXL_1572260922153,10520,กรุงเทพมหานคร,เขตลาดกระบัง,A
EXL_1573657167469,84160,สุราษฎร์ธานี,เขตกาญจนดิษฐ์,D
EXL_1626521925137,60240,นครสวรรค์,เขตเมืองนครสวรรค์,C
EXL_1582289189300,12120,ปทุมธานี,เขตคลองหลวง,A
EXL_1583934108253,42130,เลย,เขตวังสะพุง,A
EXL_1580206349412,65000,พิษณุโลก,เขตเมืองพิษณุโลก,C
EXL_1580306071422,10270,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1596633181420,11150,นนทบุรี,เขตไทรน้อย,A
EXL_1570202037113,63110,ตาก,เขตแม่สอด,C
EXL_1594397862403,24190,ฉะเชิงเทรา,เขตแปลงยาว,A
EXL_1582544150544,12130,ปทุมธานี,เขตธัญบุรี,A
EXL_1573913541968,24000,ฉะเชิงเทรา,เขตเมืองฉะเชิงเทรา,A
EXL_1684410265416,,สมุทรสาคร,เขตกระทุ่มแบน,B
EXL_1572344276042,30210,นครราชสีมา,เขตด่านขุนทด,A
EXL_1599042956491,66110,พิจิตร,เขตตะพานหิน,C
EXL_1648022872813,10280,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1571493446083,71130,กาญจนบุรี,เขตท่ามะกา,B
EXL_1684840401558,15000,ลพบุรี,เขตเมืองลพบุรี,A
EXL_1634562143426,77110,ประจวบคีรีขันธ์,เขตหัวหิน,B
EXL_1578747673862,10260,กรุงเทพมหานคร,เขตบางนา,A
EXL_1588075578782,12130,ปทุมธานี,เขตธัญบุรี,A
EXL_1594742169647,34110,อุบลราชธานี,เขตพิบูลมังสาหาร,A
EXL_1572270772552,50220,เชียงใหม่,เขตดอยสะเก็ด,C
EXL_1643815034705,,เชียงใหม่,เขตสันกำแพง,C
EXL_1575285571562,92180,ตรัง,เขตปะเหลียน,D
EXL_1571744841953,17130,ชัยนาท,เขตหันคา,A
EXL_1577285328052,57260,เชียงราย,เขตเวียงป่าเป้า,C
EXL_1573309807466,52120,ลำปาง,เขตแจ้ห่ม,C
EXL_1575464163169,13170,พระนครศรีอยุธยา,เขตบางปะอิน,A
EXL_1576150061050,57210,เชียงราย,เขตเวียงชัย,C
EXL_1577451387533,13110,พระนครศรีอยุธยา,เขตเสนา,A
EXL_1570046071741,57110,เชียงราย,เขตแม่จัน,C
EXL_1578924807672,18000,สระบุรี,เขตเมืองสระบุรี,A
EXL_1572431901960,46120,กาฬสินธุ์,เขตยางตลาด,A
EXL_1638973756136,60170,นครสวรรค์,เขตโกรกพระ,C
EXL_1640103445110,30310,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1631803766646,41000,อุดรธานี,เขตเมืองอุดรธานี,A
EXL_1587039241331,73120,นครปฐม,เขตนครชัยศรี,B
EXL_1581612295415,35120,ยโสธร,เขตไทยเจริญ,A
EXL_1571482957958,53000,อุตรดิตถ์,เขตเมืองอุตรดิตถ์,C
EXL_1594209470962,30310,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1582991103856,48130,นครพนม,เขตนาแก,A
EXL_1596535351003,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1579531210413,18240,สระบุรี,เขตเฉลิมพระเกียรติ,A
EXL_1585319400611,40000,ขอนแก่น,เขตเมืองขอนแก่น,A
EXL_1583423572290,12150,ปทุมธานี,เขตลำลูกกา,A
EXL_1582723201737,12110,ปทุมธานี,เขตธัญบุรี,A
EXL_1575457347754,10140,กรุงเทพมหานคร,เขตทุ่งครุ,A
EXL_1622135860300,70000,ราชบุรี,เขตเมืองราชบุรี,B
EXL_1685540852386,57120,เชียงราย,เขตพาน,C
EXL_1660829341682,50320,เชียงใหม่,เขตฝาง,C
EXL_1629370955248,66150,พิจิตร,เขตทับคล้อ,C
EXL_1593451392676,76130,เพชรบุรี,เขตท่ายาง,B
EXL_1595503278711,85000,ระนอง,เขตเมืองระนอง,D
EXL_1639751029643,60000,นครสวรรค์,เขตเมืองนครสวรรค์,C
EXL_1614162708796,15130,ลพบุรี,เขตชัยบาดาล,A
EXL_1572948083659,10280,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1636639902126,72000,สุพรรณบุรี,เขตเมืองสุพรรณบุรี,B
EXL_1575392979363,20110,ชลบุรี,เขตศรีราชา,A
EXL_1581584944296,70120,ราชบุรี,เขตโพธาราม,B
EXL_1623767936531,15140,ลพบุรี,เขตพัฒนานิคม,A
EXL_1580740355940,10250,กรุงเทพมหานคร,เขตประเวศ,A
EXL_1570521912738,70120,ราชบุรี,เขตโพธาราม,B
EXL_1624544041554,54130,แพร่,เขตสูงเม่น,C
EXL_1583333905178,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1580827629069,50000,เชียงใหม่,เขตเมืองเชียงใหม่,C
EXL_1682602835007,73140,นครปฐม,เขตกำแพงแสน,B
EXL_1629636124280,32140,สุรินทร์,เขตปราสาท,A
EXL_1576512681655,10310,กรุงเทพมหานคร,เขตวังทองหลาง,A
EXL_1571996171364,72160,สุพรรณบุรี,เขตอู่ทอง,B
EXL_1570543026958,63000,ตาก,เขตเมืองตาก,C
EXL_1685097059139,60000,นครสวรรค์,เขตเมืองนครสวรรค์,C
EXL_1619008268679,32000,สุรินทร์,เขตเมืองสุรินทร์,A
EXL_1584539523709,20230,ชลบุรี,เขตศรีราชา,A
EXL_1579258412721,10270,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1579709965412,18230,สระบุรี,เขตหนองแค,A
EXL_1680783532756,73130,นครปฐม,เขตบางเลน,B
EXL_1631118998991,50190,เชียงใหม่,เขตพร้าว,C
EXL_1583842798567,12130,ปทุมธานี,เขตลำลูกกา,A
EXL_1570541400785,76120,เพชรบุรี,เขตชะอำ,B
EXL_1580824916386,86000,ชุมพร,เขตเมืองชุมพร,D
EXL_1570437158648,10160,กรุงเทพมหานคร,เขตบางแค,B
EXL_1589639519759,67220,เพชรบูรณ์,เขตหนองไผ่,C
EXL_1582118081096,63140,ตาก,เขตแม่ระมาด,C
EXL_1569952716670,83000,พังงา,เขตเมืองภูเก็ต,D
EXL_1571921050264,57000,เชียงราย,เขตเมืองเชียงราย,C
EXL_1573566529973,10150,กรุงเทพมหานคร,เขตบางบอน,A
EXL_1580902250435,83100,ภูเก็ต,เขตเมืองภูเก็ต,D
EXL_1581337715245,42130,เลย,เขตวังสะพุง,A
EXL_1572529927977,62000,กำแพงเพชร,เขตเมืองกำแพงเพชร,C
EXL_1582544939683,12110,ปทุมธานี,เขตธัญบุรี,A
EXL_1572448495915,10250,กรุงเทพมหานคร,เขตประเวศ,A
EXL_1574519426753,57140,เชียงราย,เขตเชียงของ,C
EXL_1572435731178,10150,กรุงเทพมหานคร,เขตจอมทอง,A
EXL_1572009125526,18000,สระบุรี,เขตเมืองสระบุรี,A
EXL_1571408913391,10240,กรุงเทพมหานคร,เขตบางกะปิ,A
EXL_1641657261508,10280,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1615297716520,52150,ลำปาง,เขตแม่ทะ,C
EXL_1606323134243,50120,เชียงใหม่,เขตสันป่าตอง,C
EXL_1640175991604,10230,กรุงเทพมหานคร,เขตบึงกุ่ม,A
EXL_1581177006768,67230,เพชรบูรณ์,เขตบึงสามพัน,C
EXL_1693917168522,30330,นครราชสีมา,เขตเสิงสาง,A
EXL_1572273902627,22000,จันทบุรี,เขตเมืองจันทบุรี,A
EXL_1695035246849,65210,พิษณุโลก,เขตบางกระทุ่ม,C
EXL_1593687402383,10510,กรุงเทพมหานคร,เขตคลองสามวา,A
EXL_1580901823535,90000,สงขลา,เขตเมืองสงขลา,D
EXL_1610110617498,50000,เชียงใหม่,เขตเมืองเชียงใหม่,C
EXL_1682590239878,73140,นครปฐม,เขตกำแพงแสน,B
EXL_1687261023902,32170,สุรินทร์,เขตสำโรงทาบ,A
EXL_1696857888292,10290,สมุทรปราการ,เขตพระสมุทรเจดีย์,A
EXL_1614960203418,10240,กรุงเทพมหานคร,เขตบางกะปิ,A
EXL_1574519004208,20130,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1622117353195,10220,กรุงเทพมหานคร,เขตบางเขน,A
EXL_1655378882811,32000,สุรินทร์,เขตเมืองสุรินทร์,A
EXL_1643890031323,65220,พิษณุโลก,เขต,C
EXL_1582116635222,20130,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1580300330845,32170,สุรินทร์,เขตสำโรงทาบ,A
EXL_1680626198112,50130,เชียงใหม่,เขตสันกำแพง,C
EXL_1682591685778,73140,นครปฐม,เขตกำแพงแสน,B
EXL_1598362331809,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1582817592331,12130,ปทุมธานี,เขตธัญบุรี,A
EXL_1694698464283,73000,นครปฐม,เขตเมืองนครปฐม,B
EXL_1624632776427,10230,กรุงเทพมหานคร,เขตบึงกุ่ม,A
EXL_1571745213337,10120,กรุงเทพมหานคร,เขตยานนาวา,A
EXL_1638877371352,50360,เชียงใหม่,เขตแม่วาง,C
EXL_1591978383158,82000,พังงา,เขตเมืองพังงา,D
EXL_1572556773111,10240,กรุงเทพมหานคร,เขตบางกะปิ,A
EXL_1571316664992,11000,นนทบุรี,เขต,A
EXL_1634902858698,21130,ระยอง,เขตบ้านฉาง,A
EXL_1572965248727,20110,ชลบุรี,เขตศรีราชา,A
EXL_1594300955769,23110,ตราด,เขตคลองใหญ่,A
